subNum	 session	 trialNo	 variability	 targPresent	 targSide	 response	 accuracy
18	 2	 58	 10.00	 0	 x	 r	 1
18	 2	 59	 1.90	 1	 right	 l	 1
18	 2	 60	 10.00	 1	 left	 l	 1
18	 2	 61	 1.90	 1	 right	 r	 0
18	 2	 62	 1.90	 0	 x	 r	 1
18	 2	 63	 1.90	 1	 right	 r	 0
18	 2	 64	 1.90	 1	 right	 l	 1
18	 2	 65	 1.90	 0	 x	 r	 1
18	 2	 66	 10.00	 1	 right	 l	 1
18	 2	 67	 10.00	 1	 right	 l	 1
18	 2	 68	 10.00	 0	 x	 r	 1
18	 2	 69	 1.90	 1	 left	 l	 1
18	 2	 70	 10.00	 0	 x	 r	 1
18	 2	 71	 10.00	 1	 left	 l	 1
18	 2	 72	 1.90	 0	 x	 r	 1
18	 2	 73	 10.00	 1	 right	 l	 1
18	 2	 74	 10.00	 0	 x	 r	 1
18	 2	 75	 10.00	 1	 right	 l	 1
18	 2	 76	 1.90	 1	 left	 r	 0
18	 2	 77	 1.90	 1	 left	 r	 0
18	 2	 78	 1.90	 1	 left	 l	 1
18	 2	 79	 1.90	 1	 left	 l	 1
18	 2	 80	 1.90	 0	 x	 r	 1
19	 1	 1	 1.90	 1	 left	 r	 0
19	 1	 2	 1.90	 0	 x	 l	 0
19	 1	 3	 1.90	 0	 x	 r	 1
19	 1	 4	 10.00	 0	 x	 r	 1
19	 1	 5	 10.00	 0	 x	 r	 1
19	 1	 6	 1.90	 1	 left	 l	 1
19	 1	 7	 1.90	 1	 right	 l	 1
19	 1	 8	 10.00	 1	 right	 l	 1
19	 1	 9	 10.00	 0	 x	 r	 1
19	 1	 10	 10.00	 1	 right	 l	 1
19	 1	 11	 1.90	 1	 right	 l	 1
19	 1	 12	 1.90	 0	 x	 l	 0
19	 1	 13	 10.00	 1	 right	 l	 1
19	 1	 14	 1.90	 1	 right	 r	 0
19	 1	 15	 1.90	 0	 x	 l	 0
19	 1	 16	 10.00	 0	 x	 r	 1
19	 1	 17	 10.00	 1	 left	 l	 1
19	 1	 18	 1.90	 0	 x	 r	 1
19	 1	 19	 10.00	 1	 left	 l	 1
19	 1	 20	 1.90	 1	 left	 r	 0
19	 1	 21	 10.00	 0	 x	 l	 0
19	 1	 22	 10.00	 1	 left	 l	 1
19	 1	 23	 10.00	 0	 x	 r	 1
19	 1	 24	 10.00	 1	 right	 l	 1
19	 1	 25	 1.90	 0	 x	 r	 1
19	 1	 26	 1.90	 1	 right	 l	 1
19	 1	 27	 10.00	 1	 left	 l	 1
19	 1	 28	 1.90	 0	 x	 r	 1
19	 1	 29	 1.90	 0	 x	 r	 1
19	 1	 30	 10.00	 0	 x	 l	 0
19	 1	 31	 10.00	 1	 left	 l	 1
19	 1	 32	 10.00	 0	 x	 l	 0
19	 1	 33	 10.00	 1	 right	 l	 1
19	 1	 34	 1.90	 0	 x	 r	 1
19	 1	 35	 1.90	 0	 x	 r	 1
19	 1	 36	 1.90	 0	 x	 l	 0
19	 1	 37	 1.90	 1	 right	 r	 0
19	 1	 38	 10.00	 1	 left	 l	 1
19	 1	 39	 10.00	 0	 x	 l	 0
19	 1	 40	 1.90	 1	 left	 l	 1
19	 1	 41	 1.90	 1	 right	 r	 0
19	 1	 42	 10.00	 1	 right	 l	 1
19	 1	 43	 1.90	 0	 x	 r	 1
19	 1	 44	 1.90	 0	 x	 r	 1
19	 1	 45	 1.90	 1	 left	 r	 0
19	 1	 46	 1.90	 1	 right	 l	 1
19	 1	 47	 10.00	 0	 x	 l	 0
19	 1	 48	 10.00	 1	 left	 l	 1
19	 1	 49	 1.90	 1	 left	 l	 1
19	 1	 50	 10.00	 1	 right	 l	 1
19	 1	 51	 1.90	 0	 x	 r	 1
19	 1	 52	 1.90	 1	 right	 l	 1
19	 1	 53	 1.90	 0	 x	 l	 0
19	 1	 54	 10.00	 0	 x	 r	 1
19	 1	 55	 10.00	 1	 left	 l	 1
19	 1	 56	 10.00	 0	 x	 l	 0
19	 1	 57	 1.90	 0	 x	 r	 1
19	 1	 58	 10.00	 0	 x	 l	 0
19	 1	 59	 1.90	 0	 x	 l	 0
19	 1	 60	 10.00	 1	 left	 l	 1
19	 1	 61	 1.90	 1	 left	 l	 1
19	 1	 62	 10.00	 0	 x	 l	 0
19	 1	 63	 1.90	 1	 right	 r	 0
19	 1	 64	 10.00	 0	 x	 l	 0
19	 1	 65	 1.90	 0	 x	 r	 1
19	 1	 66	 1.90	 1	 left	 l	 1
19	 1	 67	 10.00	 0	 x	 l	 0
19	 1	 68	 1.90	 1	 right	 r	 0
19	 1	 69	 1.90	 0	 x	 r	 1
19	 1	 70	 1.90	 1	 left	 l	 1
19	 1	 71	 10.00	 0	 x	 r	 1
19	 1	 72	 1.90	 1	 left	 r	 0
19	 1	 73	 10.00	 1	 left	 l	 1
19	 1	 74	 10.00	 1	 right	 l	 1
19	 1	 75	 10.00	 0	 x	 r	 1
19	 1	 76	 10.00	 1	 right	 l	 1
19	 1	 77	 10.00	 1	 right	 l	 1
19	 1	 78	 10.00	 0	 x	 l	 0
19	 1	 79	 10.00	 0	 x	 r	 1
19	 1	 80	 1.90	 0	 x	 r	 1
19	 2	 1	 1.90	 0	 x	 r	 1
19	 2	 2	 10.00	 1	 left	 l	 1
19	 2	 3	 10.00	 1	 right	 l	 1
19	 2	 4	 1.90	 1	 right	 r	 0
19	 2	 5	 1.90	 1	 right	 r	 0
19	 2	 6	 1.90	 0	 x	 r	 1
19	 2	 7	 10.00	 0	 x	 l	 0
19	 2	 8	 10.00	 1	 left	 l	 1
19	 2	 9	 10.00	 0	 x	 l	 0
19	 2	 10	 1.90	 0	 x	 r	 1
19	 2	 11	 10.00	 0	 x	 l	 0
19	 2	 12	 10.00	 1	 right	 l	 1
19	 2	 13	 1.90	 0	 x	 r	 1
19	 2	 14	 10.00	 1	 left	 l	 1
19	 2	 15	 1.90	 0	 x	 r	 1
19	 2	 16	 1.90	 0	 x	 l	 0
19	 2	 17	 10.00	 1	 left	 l	 1
19	 2	 18	 10.00	 0	 x	 r	 1
19	 2	 19	 10.00	 0	 x	 r	 1
19	 2	 20	 10.00	 1	 left	 l	 1
19	 2	 21	 1.90	 0	 x	 r	 1
19	 2	 22	 1.90	 1	 left	 r	 0
19	 2	 23	 10.00	 1	 left	 l	 1
19	 2	 24	 1.90	 1	 right	 r	 0
19	 2	 25	 10.00	 1	 left	 l	 1
19	 2	 26	 1.90	 1	 right	 r	 0
19	 2	 27	 1.90	 1	 left	 l	 1
19	 2	 28	 10.00	 1	 right	 l	 1
19	 2	 29	 10.00	 1	 left	 l	 1
19	 2	 30	 10.00	 0	 x	 l	 0
19	 2	 31	 1.90	 0	 x	 r	 1
19	 2	 32	 1.90	 0	 x	 l	 0
19	 2	 33	 10.00	 1	 right	 l	 1
19	 2	 34	 1.90	 0	 x	 r	 1
19	 2	 35	 1.90	 1	 left	 r	 0
19	 2	 36	 1.90	 0	 x	 r	 1
19	 2	 37	 1.90	 0	 x	 r	 1
19	 2	 38	 10.00	 0	 x	 r	 1
19	 2	 39	 10.00	 1	 right	 l	 1
19	 2	 40	 10.00	 0	 x	 r	 1
19	 2	 41	 1.90	 1	 right	 l	 1
19	 2	 42	 10.00	 1	 right	 l	 1
19	 2	 43	 1.90	 0	 x	 r	 1
19	 2	 44	 10.00	 0	 x	 r	 1
19	 2	 45	 10.00	 1	 right	 l	 1
19	 2	 46	 10.00	 1	 left	 l	 1
19	 2	 47	 10.00	 0	 x	 r	 1
19	 2	 48	 1.90	 1	 left	 l	 1
19	 2	 49	 1.90	 1	 left	 l	 1
19	 2	 50	 10.00	 0	 x	 r	 1
19	 2	 51	 1.90	 1	 left	 l	 1
19	 2	 52	 10.00	 1	 right	 l	 1
19	 2	 53	 1.90	 0	 x	 r	 1
19	 2	 54	 1.90	 1	 right	 r	 0
19	 2	 55	 10.00	 0	 x	 r	 1
19	 2	 56	 1.90	 1	 left	 l	 1
19	 2	 57	 1.90	 0	 x	 r	 1
19	 2	 58	 1.90	 1	 right	 r	 0
19	 2	 59	 1.90	 1	 right	 l	 1
19	 2	 60	 10.00	 1	 left	 l	 1
19	 2	 61	 1.90	 0	 x	 r	 1
19	 2	 62	 1.90	 1	 left	 l	 1
19	 2	 63	 10.00	 0	 x	 r	 1
19	 2	 64	 1.90	 0	 x	 r	 1
19	 2	 65	 1.90	 0	 x	 r	 1
19	 2	 66	 10.00	 0	 x	 l	 0
19	 2	 67	 10.00	 1	 right	 l	 1
19	 2	 68	 1.90	 0	 x	 r	 1
19	 2	 69	 10.00	 0	 x	 l	 0
19	 2	 70	 10.00	 0	 x	 r	 1
19	 2	 71	 1.90	 1	 right	 l	 1
19	 2	 72	 10.00	 0	 x	 r	 1
19	 2	 73	 1.90	 0	 x	 r	 1
19	 2	 74	 1.90	 1	 right	 l	 1
19	 2	 75	 10.00	 0	 x	 l	 0
19	 2	 76	 1.90	 1	 left	 l	 1
19	 2	 77	 10.00	 0	 x	 r	 1
19	 2	 78	 1.90	 1	 left	 l	 1
19	 2	 79	 10.00	 1	 right	 l	 1
19	 2	 80	 10.00	 0	 x	 r	 1
20	 1	 1	 1.90	 0	 x	 l	 0
20	 1	 2	 1.90	 0	 x	 l	 0
20	 1	 3	 10.00	 1	 right	 l	 1
20	 1	 4	 1.90	 1	 right	 r	 0
20	 1	 5	 1.90	 1	 left	 l	 1
20	 1	 6	 10.00	 0	 x	 r	 1
20	 1	 7	 10.00	 0	 x	 r	 1
20	 1	 8	 10.00	 1	 right	 l	 1
20	 1	 9	 1.90	 0	 x	 r	 1
20	 1	 10	 1.90	 1	 right	 r	 0
20	 1	 11	 1.90	 1	 right	 r	 0
20	 1	 12	 10.00	 1	 left	 l	 1
20	 1	 13	 10.00	 1	 left	 l	 1
20	 1	 14	 10.00	 1	 left	 l	 1
20	 1	 15	 1.90	 0	 x	 r	 1
20	 1	 16	 1.90	 0	 x	 r	 1
20	 1	 17	 10.00	 0	 x	 r	 1
20	 1	 18	 10.00	 0	 x	 r	 1
20	 1	 19	 10.00	 0	 x	 r	 1
20	 1	 20	 10.00	 0	 x	 r	 1
20	 1	 21	 1.90	 1	 left	 r	 0
20	 1	 22	 10.00	 1	 left	 l	 1
20	 1	 23	 10.00	 0	 x	 r	 1
20	 1	 24	 10.00	 0	 x	 r	 1
20	 1	 25	 1.90	 1	 left	 r	 0
20	 1	 26	 1.90	 0	 x	 l	 0
20	 1	 27	 10.00	 0	 x	 r	 1
20	 1	 28	 1.90	 1	 left	 r	 0
20	 1	 29	 1.90	 0	 x	 l	 0
20	 1	 30	 1.90	 1	 left	 l	 1
20	 1	 31	 10.00	 1	 left	 l	 1
20	 1	 32	 1.90	 1	 left	 l	 1
20	 1	 33	 1.90	 1	 right	 r	 0
20	 1	 34	 1.90	 1	 right	 r	 0
20	 1	 35	 1.90	 0	 x	 r	 1
20	 1	 36	 10.00	 1	 right	 l	 1
20	 1	 37	 10.00	 1	 left	 l	 1
20	 1	 38	 10.00	 0	 x	 r	 1
20	 1	 39	 10.00	 0	 x	 r	 1
20	 1	 40	 10.00	 1	 left	 l	 1
20	 1	 41	 1.90	 1	 left	 r	 0
20	 1	 42	 1.90	 0	 x	 r	 1
20	 1	 43	 10.00	 1	 right	 l	 1
20	 1	 44	 10.00	 0	 x	 r	 1
20	 1	 45	 1.90	 0	 x	 r	 1
20	 1	 46	 1.90	 1	 right	 r	 0
20	 1	 47	 1.90	 0	 x	 r	 1
20	 1	 48	 1.90	 1	 left	 r	 0
20	 1	 49	 1.90	 1	 right	 r	 0
20	 1	 50	 1.90	 1	 left	 r	 0
20	 1	 51	 10.00	 0	 x	 l	 0
20	 1	 52	 10.00	 1	 right	 l	 1
20	 1	 53	 1.90	 1	 right	 l	 1
20	 1	 54	 10.00	 1	 right	 l	 1
20	 1	 55	 10.00	 1	 right	 l	 1
20	 1	 56	 10.00	 0	 x	 r	 1
20	 1	 57	 1.90	 0	 x	 r	 1
20	 1	 58	 10.00	 1	 left	 l	 1
20	 1	 59	 10.00	 0	 x	 r	 1
20	 1	 60	 10.00	 0	 x	 r	 1
20	 1	 61	 1.90	 0	 x	 r	 1
20	 1	 62	 1.90	 1	 left	 r	 0
20	 1	 63	 1.90	 0	 x	 r	 1
20	 1	 64	 10.00	 0	 x	 r	 1
20	 1	 65	 1.90	 0	 x	 r	 1
20	 1	 66	 10.00	 0	 x	 r	 1
20	 1	 67	 10.00	 0	 x	 r	 1
20	 1	 68	 10.00	 1	 right	 l	 1
20	 1	 69	 10.00	 1	 right	 l	 1
20	 1	 70	 1.90	 0	 x	 r	 1
20	 1	 71	 10.00	 1	 left	 l	 1
20	 1	 72	 1.90	 0	 x	 r	 1
20	 1	 73	 1.90	 0	 x	 r	 1
20	 1	 74	 10.00	 1	 left	 l	 1
20	 1	 75	 1.90	 0	 x	 r	 1
20	 1	 76	 10.00	 0	 x	 r	 1
20	 1	 77	 1.90	 0	 x	 r	 1
20	 1	 78	 1.90	 1	 right	 r	 0
20	 1	 79	 1.90	 1	 right	 r	 0
20	 1	 80	 10.00	 1	 right	 l	 1
20	 2	 1	 10.00	 0	 x	 r	 1
20	 2	 2	 1.90	 1	 right	 r	 0
20	 2	 3	 10.00	 0	 x	 r	 1
20	 2	 4	 10.00	 0	 x	 r	 1
20	 2	 5	 1.90	 0	 x	 r	 1
20	 2	 6	 1.90	 0	 x	 l	 0
20	 2	 7	 1.90	 1	 right	 l	 1
20	 2	 8	 10.00	 1	 right	 l	 1
20	 2	 9	 10.00	 0	 x	 r	 1
20	 2	 10	 10.00	 0	 x	 r	 1
20	 2	 11	 10.00	 0	 x	 r	 1
20	 2	 12	 10.00	 1	 left	 l	 1
20	 2	 13	 1.90	 0	 x	 r	 1
20	 2	 14	 10.00	 1	 left	 l	 1
20	 2	 15	 1.90	 1	 right	 r	 0
20	 2	 16	 1.90	 0	 x	 l	 0
20	 2	 17	 10.00	 1	 right	 l	 1
20	 2	 18	 10.00	 1	 right	 l	 1
20	 2	 19	 1.90	 1	 left	 r	 0
20	 2	 20	 1.90	 0	 x	 r	 1
20	 2	 21	 10.00	 1	 right	 l	 1
20	 2	 22	 10.00	 1	 left	 l	 1
20	 2	 23	 10.00	 1	 right	 l	 1
20	 2	 24	 1.90	 1	 left	 l	 1
20	 2	 25	 1.90	 0	 x	 l	 0
20	 2	 26	 1.90	 1	 right	 l	 1
20	 2	 27	 10.00	 1	 right	 l	 1
20	 2	 28	 1.90	 1	 right	 l	 1
20	 2	 29	 1.90	 0	 x	 l	 0
20	 2	 30	 1.90	 1	 right	 l	 1
20	 2	 31	 10.00	 0	 x	 r	 1
20	 2	 32	 1.90	 1	 right	 l	 1
20	 2	 33	 10.00	 1	 right	 l	 1
20	 2	 34	 10.00	 1	 right	 l	 1
20	 2	 35	 10.00	 1	 left	 l	 1
20	 2	 36	 1.90	 0	 x	 r	 1
20	 2	 37	 1.90	 1	 left	 l	 1
20	 2	 38	 10.00	 1	 left	 l	 1
20	 2	 39	 1.90	 0	 x	 r	 1
20	 2	 40	 1.90	 1	 right	 l	 1
20	 2	 41	 1.90	 0	 x	 r	 1
20	 2	 42	 10.00	 1	 left	 l	 1
20	 2	 43	 10.00	 1	 left	 l	 1
20	 2	 44	 10.00	 0	 x	 l	 0
20	 2	 45	 10.00	 0	 x	 r	 1
20	 2	 46	 1.90	 1	 left	 l	 1
20	 2	 47	 10.00	 1	 left	 l	 1
20	 2	 48	 10.00	 0	 x	 r	 1
20	 2	 49	 1.90	 0	 x	 l	 0
20	 2	 50	 10.00	 0	 x	 r	 1
20	 2	 51	 10.00	 0	 x	 r	 1
20	 2	 52	 1.90	 0	 x	 r	 1
20	 2	 53	 10.00	 0	 x	 r	 1
20	 2	 54	 10.00	 1	 left	 l	 1
20	 2	 55	 1.90	 1	 left	 l	 1
20	 2	 56	 1.90	 0	 x	 r	 1
20	 2	 57	 10.00	 0	 x	 r	 1
20	 2	 58	 10.00	 0	 x	 r	 1
20	 2	 59	 1.90	 1	 left	 l	 1
20	 2	 60	 1.90	 1	 left	 l	 1
20	 2	 61	 1.90	 1	 left	 r	 0
20	 2	 62	 10.00	 0	 x	 r	 1
20	 2	 63	 10.00	 0	 x	 r	 1
20	 2	 64	 10.00	 1	 left	 l	 1
20	 2	 65	 1.90	 0	 x	 r	 1
20	 2	 66	 1.90	 0	 x	 r	 1
20	 2	 67	 10.00	 1	 right	 l	 1
20	 2	 68	 10.00	 0	 x	 r	 1
20	 2	 69	 1.90	 0	 x	 r	 1
20	 2	 70	 1.90	 0	 x	 r	 1
20	 2	 71	 1.90	 1	 right	 l	 1
20	 2	 72	 1.90	 0	 x	 r	 1
20	 2	 73	 10.00	 0	 x	 r	 1
20	 2	 74	 1.90	 1	 right	 r	 0
20	 2	 75	 1.90	 1	 left	 r	 0
20	 2	 76	 10.00	 1	 right	 l	 1
20	 2	 77	 10.00	 0	 x	 r	 1
20	 2	 78	 1.90	 0	 x	 r	 1
20	 2	 79	 1.90	 1	 left	 l	 1
20	 2	 80	 1.90	 0	 x	 r	 1
